id	tokens	ner_tags
10	['[', '7][8', ']', '\n', 'The', 'origin', 'of', 'the', 'word', 'lemon', 'may', 'be', 'Middle', 'Eastern', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
11	"['[', '2', ']', 'The', 'word', 'draws', 'from', 'the', 'Old', 'French', 'limon', ',', 'then', 'Italian', 'limone', ',', 'from', 'the', 'Arabic', 'laymūn', 'or', 'līmūn', ',', 'and', 'from', 'the', 'Persian', 'līmūn', ',', 'a', 'generic', 'term', 'for', 'citrus', 'fruit', ',', 'which', 'is', 'a', 'cognate', 'of', 'Sanskrit', '(', 'nimbū', ',', ""'"", 'lime', ""'"", ')', '.']"	[[0], [0], [0], [0], [0], [3], [2], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
12	"['[', '9', ']', '\n', 'The', ""'"", 'Bonnie', 'Brae', ""'"", 'is', 'oblong', ',', 'smooth', ',', 'thin', '-', 'skinned', ',', 'and', 'seedless', '.']"	[[0], [1], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
13	['[', '10', ']', 'These', 'are', 'mostly', 'grown', 'in', 'San', 'Diego', 'County', ',', 'US', '.']	[[0], [3], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
14	"['[', '11', ']', '\n', 'The', ""'"", 'Eureka', ""'"", 'grows', 'year', '-', 'round', 'and', 'abundantly', '.']"	[[0], [1], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
15	"['This', 'is', 'the', 'common', 'supermarket', 'lemon', ',', 'also', 'known', 'as', '""', 'Four', 'Seasons', '""', '(', 'Quatre', 'Saisons', ')', 'because', 'of', 'its', 'ability', 'to', 'produce', 'fruit', 'and', 'flowers', 'together', 'throughout', 'the', 'year', '.']"	[[1], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
16	['This', 'variety', 'is', 'also', 'available', 'as', 'a', 'plant', 'for', 'domestic', 'customers', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
17	['[', '12', ']', 'There', 'is', 'also', 'a', 'pink', '-', 'fleshed', 'Eureka', 'lemon', 'with', 'a', 'green', 'and', 'yellow', 'variegated', 'outer', 'skin', '.']	[[0], [1], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
18	['[', '13', ']', '\n', 'The', 'Lisbon', 'lemon', 'is', 'very', 'similar', 'to', 'the', 'Eureka', 'and', 'is', 'the', 'other', 'common', 'supermarket', 'lemon', '.']	[[0], [1], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
19	['It', 'is', 'smoother', 'than', 'the', 'Eureka', ',', 'has', 'thinner', 'skin', ',', 'and', 'has', 'fewer', 'or', 'no', 'seeds', '.']	[[3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
20	['It', 'generally', 'produces', 'more', 'juice', 'than', 'the', 'Eureka', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0]]
21	"['[', '14][15', ']', '\n', 'The', ""'"", 'Femminello', 'St.', 'Teresa', ""'"", ',', 'or', ""'"", ""Sorrento'[16"", ']', 'originates', 'in', 'Italy', '.']"	[[3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
22	"['This', 'fruit', ""'s"", 'zest', 'is', 'high', 'in', 'lemon', 'oils', '.']"	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
23	['It', 'is', 'the', 'variety', 'traditionally', 'used', 'in', 'the', 'making', 'of', 'limoncello', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
24	"['The', ""'"", 'Yen', 'Ben', ""'"", 'is', 'an', 'Australasian', 'cultivar', '.']"	[[1], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
25	['[', '17', ']', '\n', 'Lemons', 'are', 'supposed', 'to', 'have', 'entered', 'Europe', 'near', 'southern', 'Italy', 'no', 'later', 'than', 'the', 'second', 'century', 'AD', ',', 'during', 'the', 'time', 'of', 'Ancient', 'Rome', '.']	[[0], [2], [0], [3], [0], [2], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
26	['[', '2', ']', 'They', 'were', 'later', 'introduced', 'to', 'Persia', 'and', 'then', 'to', 'Iraq', 'and', 'Egypt', 'around', '700', 'AD', '.']	[[0], [3], [3], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
27	['[', '2', ']', 'The', 'lemon', 'was', 'first', 'recorded', 'in', 'literature', 'in', 'a', '10th', '-', 'century', 'Arabic', 'treatise', 'on', 'farming', 'and', 'was', 'also', 'used', 'as', 'an', 'ornamental', 'plant', 'in', 'early', 'Islamic', 'gardens', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
28	['[', '2', ']', 'It', 'was', 'distributed', 'widely', 'throughout', 'the', 'Arab', 'world', 'and', 'the', 'Mediterranean', 'region', 'between', '1000', 'and', '1150', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
29	"['[', '2', ']', 'An', 'article', 'on', 'Lemon', 'and', 'lime', 'tree', 'cultivation', 'in', 'Andalusia', ',', 'Spain', ',', 'is', 'brought', 'down', 'in', 'Ibn', ""al-'Awwam"", ""'s"", '12th', '-', 'century', 'agricultural', 'work', ',', 'Book', 'on', 'Agriculture', '.']"	[[0], [3], [3], [3], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
30	['[', '18', ']', '\n', 'The', 'first', 'substantial', 'cultivation', 'of', 'lemons', 'in', 'Europe', 'began', 'in', 'Genoa', 'in', 'the', 'middle', 'of', 'the', '15th', 'century', '.']	[[0], [0], [0], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
31	['The', 'lemon', 'was', 'later', 'introduced', 'to', 'the', 'Americas', 'in', '1493', ',', 'when', 'Christopher', 'Columbus', 'brought', 'lemon', 'seeds', 'to', 'Hispaniola', 'on', 'his', 'voyages', '.']	[[0], [0], [1], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
32	['Spanish', 'conquest', 'throughout', 'the', 'New', 'World', 'helped', 'spread', 'lemon', 'seeds', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
33	['It', 'was', 'mainly', 'used', 'as', 'an', 'ornamental', 'plant', 'and', 'for', 'medicine', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
34	['[', '2', ']', 'In', 'the', '19th', 'century', ',', 'lemons', 'were', 'increasingly', 'planted', 'in', 'Florida', 'and', 'California', '.']	[[0], [0], [3], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
35	"['[', '2', ']', '\n', 'In', '1747', ',', 'James', 'Lind', ""'s"", 'experiments', 'on', 'seamen', 'suffering', 'from', 'scurvy', 'involved', 'adding', 'lemon', 'juice', 'to', 'their', 'diets', ',', 'though', 'vitamin', 'C', 'was', 'not', 'yet', 'known', 'as', 'an', 'important', 'dietary', 'ingredient', '.']"	[[0], [0], [1], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
36	['[', '2][19', ']', '\n', 'Lemons', 'need', 'a', 'minimum', 'temperature', 'of', 'around', '7', '\xa0', '°', 'C', '(', '45', '\xa0', '°', 'F', ')', ',', 'so', 'they', 'are', 'not', 'hardy', 'year', '-', 'round', 'in', 'temperate', 'climates', ',', 'but', 'become', 'hardier', 'as', 'they', 'mature', '.']	[[0], [2], [0], [2], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
37	['[', '20', ']', 'Citrus', 'require', 'minimal', 'pruning', 'by', 'trimming', 'overcrowded', 'branches', ',', 'with', 'the', 'tallest', 'branch', 'cut', 'back', 'to', 'encourage', 'bushy', 'growth', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
38	['[', '20', ']', 'Throughout', 'summer', ',', 'pinching', 'back', 'tips', 'of', 'the', 'most', 'vigorous', 'growth', 'assures', 'more', 'abundant', 'canopy', 'development', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
39	"['As', 'mature', 'plants', 'may', 'produce', 'unwanted', ',', 'fast', '-', 'growing', 'shoots', '(', 'called', '""', 'water', 'shoots', '""', ')', ',', 'these', 'are', 'removed', 'from', 'the', 'main', 'branches', 'at', 'the', 'bottom', 'or', 'middle', 'of', 'the', 'plant', '.']"	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
40	['[', '20', ']', '\n', 'The', 'tradition', 'of', 'urinating', 'near', 'a', 'lemon', 'tree[21][22][23', ']', '\n', 'may', 'be', 'beneficial', 'as', 'urine', 'is', 'a', 'fertilizer', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
41	"['In', 'cultivation', 'in', 'the', 'UK', ',', 'the', 'cultivars', '""', 'Meyer""[24', ']', '\n', 'and', '""', 'Variegata""[25', ']', '\n', 'have', 'gained', 'the', 'Royal', 'Horticultural', 'Society', ""'s"", 'Award', 'of', 'Garden', 'Merit', '(', 'confirmed', '2017', ')', '.']"	[[3], [2], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
42	['[', '26', ']', '\n', '(', 'in', 'millions', 'of', 'tonnes', ')', '\n', 'In', '2022', ',', 'world', 'production', 'of', 'lemons', '(', 'combined', 'with', 'limes', 'for', 'reporting', ')', 'was', '22', 'million', 'tonnes', 'led', 'by', 'India', 'with', '18', '%', 'of', 'the', 'total', '.']	[[0], [0], [0], [0], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
43	['Mexico', 'and', 'China', 'were', 'major', 'secondary', 'producers', '(', 'table', ')', '.']	[[3], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
44	['Lemon', 'is', 'a', 'rich', 'source', 'of', 'vitamin', 'C', ',', 'providing', '64', '%', 'of', 'the', 'Daily', 'Value', 'in', 'a', '100', 'g', 'reference', 'amount', '.']	[[0], [2], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
45	['Other', 'essential', 'nutrients', 'are', 'low', 'in', 'content', '.']	[[0], [0], [0], [0], [0], [0], [0], [0]]
46	['Lemon', 'juice', ',', 'rind', ',', 'and', 'peel', 'are', 'used', 'in', 'a', 'wide', 'variety', 'of', 'foods', 'and', 'drinks', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
47	['The', 'whole', 'lemon', 'is', 'used', 'to', 'make', 'marmalade', ',', 'lemon', 'curd', 'and', 'lemon', 'liqueur', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
48	['Lemon', 'slices', 'and', 'lemon', 'rind', 'are', 'used', 'as', 'a', 'garnish', 'for', 'food', 'and', 'drinks', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
49	['Lemon', 'zest', ',', 'the', 'grated', 'outer', 'rind', 'of', 'the', 'fruit', ',', 'is', 'used', 'to', 'add', 'flavor', 'to', 'baked', 'goods', ',', 'puddings', ',', 'rice', ',', 'and', 'other', 'dishes', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
50	['Lemon', 'juice', 'is', 'used', 'to', 'make', 'lemonade', ',', 'soft', 'drinks', ',', 'and', 'cocktails', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
51	['It', 'is', 'used', 'in', 'marinades', 'for', 'fish', ',', 'where', 'its', 'acid', 'neutralizes', 'amines', 'in', 'fish', 'by', 'converting', 'them', 'into', 'nonvolatile', 'ammonium', 'salts', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
52	['In', 'meat', ',', 'the', 'acid', 'partially', 'hydrolyzes', 'tough', 'collagen', 'fibers', ',', 'tenderizing', 'it', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
53	['[', '30', ']', 'In', 'the', 'United', 'Kingdom', ',', 'lemon', 'juice', 'is', 'frequently', 'added', 'to', 'pancakes', ',', 'especially', 'on', 'Shrove', 'Tuesday', '.']	[[0], [3], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
54	['Lemon', 'juice', 'is', 'also', 'used', 'as', 'a', 'short', '-', 'term', 'preservative', 'on', 'certain', 'foods', 'that', 'tend', 'to', 'oxidize', 'and', 'turn', 'brown', 'after', 'being', 'sliced', '(', 'enzymatic', 'browning', ')', ',', 'such', 'as', 'apples', ',', 'bananas', ',', 'and', 'avocados', ',', 'where', 'its', 'acid', 'denatures', 'the', 'enzymes', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
55	['In', 'Morocco', ',', 'lemons', 'are', 'preserved', 'in', 'jars', 'or', 'barrels', 'of', 'salt', '.']	[[3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
56	['The', 'salt', 'penetrates', 'the', 'peel', 'and', 'rind', ',', 'softening', 'them', ',', 'and', 'curing', 'them', 'so', 'that', 'they', 'last', 'almost', 'indefinitely', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
57	['[', '31', ']', 'The', 'preserved', 'lemon', 'is', 'used', 'in', 'a', 'wide', 'variety', 'of', 'dishes', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
58	['Preserved', 'lemons', 'can', 'also', 'be', 'found', 'in', 'Sicilian', ',', 'Italian', ',', 'Greek', ',', 'and', 'French', 'dishes', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
59	['The', 'peel', 'can', 'be', 'used', 'in', 'the', 'manufacture', 'of', 'pectin', ',', 'a', 'polysaccharide', 'used', 'as', 'a', 'gelling', 'agent', 'and', 'stabilizer', 'in', 'food', 'and', 'other', 'products', '.']	[[2], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
60	['[', '32', ']', '\n', 'Lemon', 'oil', 'is', 'extracted', 'from', 'oil', '-', 'containing', 'cells', 'in', 'the', 'skin', '.']	[[0], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
61	['A', 'machine', 'breaks', 'up', 'the', 'cells', 'and', 'uses', 'a', 'water', 'spray', 'to', 'flush', 'off', 'the', 'oil', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
62	['The', 'oil', '–', 'water', 'mixture', 'is', 'then', 'filtered', 'and', 'separated', 'by', 'centrifugation', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
63	['[', '33', ']', '\n', 'The', 'leaves', 'of', 'the', 'lemon', 'tree', 'are', 'used', 'to', 'make', 'a', 'tea', 'and', 'for', 'preparing', 'cooked', 'meats', 'and', 'seafoods', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
64	['Lemons', 'were', 'the', 'primary', 'commercial', 'source', 'of', 'citric', 'acid', 'before', 'the', 'development', 'of', 'fermentation', '-', 'based', 'processes', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
65	['[', '34', ']', '\n', 'Lemon', 'oil', 'may', 'be', 'used', 'in', 'aromatherapy', '.']	[[0], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
66	['Lemon', 'oil', 'aroma', 'does', 'not', 'influence', 'the', 'human', 'immune', 'system,[35', ']', 'but', 'may', 'contribute', 'to', 'relaxation', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
67	['[', '36', ']', '\n', 'One', 'educational', 'science', 'experiment', 'involves', 'attaching', 'electrodes', 'to', 'a', 'lemon', 'and', 'using', 'it', 'as', 'a', 'battery', 'to', 'produce', 'electricity', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
68	['Although', 'very', 'low', 'power', ',', 'several', 'lemon', 'batteries', 'can', 'power', 'a', 'small', 'digital', 'watch', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
69	['[', '37', ']', 'These', 'experiments', 'also', 'work', 'with', 'other', 'fruits', 'and', 'vegetables', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
70	['Lemon', 'juice', 'may', 'be', 'used', 'as', 'a', 'simple', 'invisible', 'ink', ',', 'developed', 'by', 'heat', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
71	['[', '38', ']', '\n', 'Lemon', 'juice', 'can', 'be', 'used', 'to', 'increase', 'the', 'blonde', 'colour', 'of', 'hair', ',', 'acting', 'as', 'a', 'natural', 'highlight', 'after', 'the', 'moistened', 'hair', 'is', 'exposed', 'to', 'sunlight', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
72	['This', 'is', 'due', 'to', 'the', 'citric', 'acid', 'that', 'acts', 'as', 'bleach', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
73	['[', '39][40', ']', '\n', 'In', 'India', ',', 'a', 'lemon', 'may', 'be', 'ritually', 'encircled', 'around', 'a', 'person', 'due', 'to', 'the', 'belief', 'that', 'it', 'would', 'repel', 'negative', 'energies', 'or', 'ward', 'off', 'the', 'evil', 'eye', ',', 'called', 'nazar', 'or', 'drishti', '.']	[[3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
74	['It', 'is', 'also', 'a', 'common', 'practice', 'for', 'owners', 'of', 'a', 'new', 'car', 'to', 'drive', 'over', 'four', 'lemons', ',', 'one', 'under', 'each', 'wheel', ',', 'crushing', 'them', 'during', 'their', 'first', 'drive', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
75	['This', 'is', 'believed', 'to', 'protect', 'the', 'driver', 'from', 'accidents', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
76	['[', '42', ']', '\n', 'Hindu', 'deities', 'are', 'sometimes', 'depicted', 'with', 'lemons', 'in', 'their', 'iconography', ',', 'representing', 'the', 'attribute', 'of', 'wealth', 'or', 'abundance', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
77	['[', '43', ']']	[[0], [0], [0]]
